id,word,part_of_speech,difficulty_score,meaning_1,meaning_2,meaning_3
7950,mercury,noun,2063,水銀,,
7951,metabolism,noun,2685,代謝,新陳代謝,
7952,metallic,adjective,2064,金属の,金属性の,
7953,metaphor,noun,2686,隠喩,メタファー,
7954,meteor,noun,2064,流星,隕石,
7955,methodology,noun,2930,方法論,,
7956,metric,adjective,2383,メートル法の,,
7957,Mexican,adjective,1214,メキシコの,メキシコ人,
7958,microphone,noun,1215,マイクロフォン,マイク,
7959,microscope,noun,1467,顕微鏡,,
7960,microwave,noun,1216,電子レンジ,マイクロ波,
7961,midst,noun,2065,真ん中,ただ中,
7962,midway,adverb,2066,中間で,途中で,
7963,mildly,adverb,1764,穏やかに,わずかに,
7964,milestone,noun,2066,マイルストーン,画期的な出来事,
7965,miller,noun,2067,粉屋,,
7966,millimeter,noun,1468,ミリメートル,,
7967,minded,adjective,1764,〜の心を持った,〜志向の,
7968,miniature,noun,2067,ミニチュア,縮小模型,
7969,ministerial,adjective,2686,大臣の,閣僚の,
7970,mink,noun,2068,ミンク,,
7971,minus,preposition,1216,マイナス,引く,
7972,miracle,noun,1469,奇跡,,
7973,miraculous,adjective,2384,奇跡的な,,
7974,mischief,noun,2384,いたずら,悪さ,
7975,miserable,adjective,1765,みじめな,不幸な,
7976,missile,noun,2068,ミサイル,,
7977,missionary,noun,2385,宣教師,,
7978,mistress,noun,2385,愛人,女主人,
7979,misunderstand,verb,1765,誤解する,,
7980,misunderstanding,noun,1766,誤解,,
7981,mobile,adjective,1469,可動の,モバイルの,移動できる
7982,modal,adjective,2386,様相の,法助動詞の,
7983,modernize,verb,2386,近代化する,,
7984,modest,adjective,1767,控えめな,謙虚な,
7985,module,noun,2387,モジュール,単位,
7986,moist,adjective,1767,湿った,湿気のある,
7987,moisture,noun,2069,湿気,水分,
7988,mold,noun,1768,型,カビ,
7989,mole,noun,1768,モグラ,ほくろ,
7990,molecule,noun,2069,分子,,
7991,monastery,noun,2387,修道院,,
7992,monk,noun,1769,修道士,僧,
7993,monkey,noun,788,サル,,
7994,monster,noun,976,怪物,モンスター,
7995,monthly,adjective,1217,毎月の,月刊の,
7996,mop,noun,1470,モップ,,
7997,morale,noun,2687,士気,,
7998,mortality,noun,2687,死亡率,死,
7999,mortar,noun,2388,モルタル,乳鉢,
8000,mosque,noun,1769,モスク,,
8001,mosquito,noun,1217,蚊,,
8002,moss,noun,1770,コケ,,
8003,moth,noun,1470,ガ,,
8004,motherhood,noun,2070,母であること,,
8005,motif,noun,2688,モチーフ,主題,
8006,mould,noun,1770,型,カビ,
8007,mound,noun,1771,塚,盛り土,
8008,mounting,adjective,2070,増大する,高まる,
8009,mourning,noun,2388,喪,哀悼,
8010,moustache,noun,1471,口ひげ,,
8011,mouthful,noun,1771,一口,,
8012,movable,adjective,2389,動かせる,可動の,
8013,muddy,adjective,1471,泥だらけの,濁った,
8014,mug,noun,976,マグカップ,,
8015,mule,noun,1772,ラバ,,
8016,multimedia,noun,1773,マルチメディア,,
8017,multinational,adjective,2389,多国籍の,,
8018,multiple,adjective,1472,多数の,複数の,
8019,mummy,noun,1472,ミイラ,ママ,
8020,munch,verb,1773,むしゃむしゃ食べる,,
8021,municipality,noun,2689,自治体,市,
8022,mushroom,noun,977,キノコ,,
8023,Muslim,noun,1473,イスラム教徒,,
8024,mussel,noun,1774,ムール貝,,
8025,mustard,noun,1218,マスタード,からし,
8026,mutton,noun,1473,羊肉,マトン,
8027,mythology,noun,2390,神話,神話学,
8028,nag,verb,2071,口やかましく言う,がみがみ言う,
8029,naked,adjective,1218,裸の,むき出しの,
8030,namely,adverb,1774,すなわち,,
8031,nap,noun,1219,昼寝,うたた寝,
8032,narrator,noun,2071,語り手,ナレーター,
8033,naval,adjective,2072,海軍の,,
8034,navigation,noun,2073,航海,ナビゲーション,
8035,nearby,adjective,977,近くの,,
8036,neat,adjective,1219,きちんとした,整頓された,
8037,necessarily,adverb,1775,必ずしも,必然的に,
8038,needless,adjective,2073,不必要な,,
8039,needy,adjective,2391,貧しい,困窮した,
8040,Negro,noun,2074,黒人,,
8041,neighboring,adjective,1474,隣接した,近隣の,
8042,nephew,noun,978,甥,,
8043,nest,noun,978,巣,,
8044,neural,adjective,2689,神経の,,
8045,neutrality,noun,2690,中立,,
8046,neutron,noun,2391,中性子,,
8047,newcomer,noun,1775,新入り,新参者,
8048,newly,adverb,1220,新しく,最近,
8049,newsletter,noun,1776,ニュースレター,会報,
8050,newsstand,noun,1776,売店,新聞スタンド,
8051,nibble,verb,2074,かじる,少しずつ食べる,
8052,nickel,noun,1475,ニッケル,5セント硬貨,
8053,niece,noun,979,姪,めい,
8054,nil,noun,2392,ゼロ,無,
8055,nineteen,number,470,19,19の,
8056,ninety,number,471,90,90の,
8057,nitrogen,noun,2075,窒素,,
8058,nominal,adjective,2690,名ばかりの,名目上の,
8059,nomination,noun,2392,指名,ノミネート,
8060,nonprofit,adjective,2075,非営利の,,
8061,nonsense,noun,1475,ナンセンス,ばかげたこと,
8062,norm,noun,2393,規範,標準,
8063,notably,adverb,2393,特に,著しく,
8064,notation,noun,2691,記法,表記,
8065,notorious,adjective,2394,悪名高い,,
8066,notwithstanding,preposition,2931,にもかかわらず,,
8067,nought,noun,2394,ゼロ,無,
8068,noun,noun,1221,名詞,,
8069,nourishment,noun,2691,栄養,食物,
8070,novelty,noun,2395,新しさ,新奇性,
8071,nowadays,adverb,979,今日では,最近,
8072,nude,adjective,1777,裸の,ヌードの,
8073,nuisance,noun,2076,迷惑,厄介なもの,
8074,numb,adjective,1777,しびれた,麻痺した,
8075,numerical,adjective,2076,数の,数値の,
8076,numerous,adjective,1778,多数の,非常に多くの,
8077,nun,noun,1476,修道女,尼,
8078,nursery,noun,1222,保育園,苗床,
8079,nursing,noun,1476,看護,授乳,
8080,nutrition,noun,1778,栄養,栄養摂取,
8081,nutritious,adjective,2077,栄養のある,,
8082,nylon,noun,1477,ナイロン,,
8083,oak,noun,1477,オークの木,樫の木,
8084,oasis,noun,2077,オアシス,,
8085,oath,noun,2395,誓い,宣誓,
8086,oats,noun,1478,エン麦,オート麦,
8087,obedient,adjective,1779,従順な,素直な,
8088,obesity,noun,2692,肥満,,
8089,obey,verb,1222,従う,服従する,
8090,obituary,noun,2931,死亡記事,,
8091,o'clock,adverb,628,〜時,,
8092,octopus,noun,1478,タコ,,
8093,odor,noun,1780,臭い,匂い,
8094,odour,noun,1780,臭い,匂い,
8095,oh,other,312,ああ,おお,
8096,okay,adjective,629,OK,大丈夫,
8097,oldfashioned,adjective,1479,古風な,時代遅れの,
8098,olive,noun,1223,オリーブ,,
8099,omen,noun,2692,前兆,兆し,
8100,omit,verb,2693,省略する,怠る,
8101,online,adjective,980,オンラインの,インターネット上の,
8102,onset,noun,2693,始まり,発症,
8103,onward,adverb,2078,前方へ,前進して,
8104,openly,adverb,1781,公然と,あからさまに,
8105,opera,noun,1223,オペラ,歌劇,
8106,operational,adjective,2396,運用上の,操作の,
8107,operative,adjective,2694,有効な,手術の,
8108,opposing,adjective,1781,反対の,対立する,
8109,oppression,noun,2694,抑圧,圧制,
8110,optical,adjective,2397,視覚の,光学の,
8111,optimal,adjective,2695,最適の,,
8112,optimism,noun,2397,楽観主義,,
8113,optimum,adjective,2696,最適の,最良の,
8114,optional,adjective,1782,任意の,選択の,
8115,oracle,noun,2696,神託,神のお告げ,
8116,oral,adjective,1784,口頭の,口の,
8117,orchard,noun,1786,果樹園,,
8118,orchid,noun,1786,蘭,,
8119,ore,noun,1787,鉱石,,
8120,organism,noun,2079,生物,有機体,
8121,organismal,adjective,2697,生物の,,
8122,organizational,adjective,2079,組織の,,
8123,oriental,adjective,2080,東洋の,,
8124,orientation,noun,2398,方向づけ,適応,オリエンテーション
8125,originate,verb,2398,起源を持つ,始まる,
8126,ornamental,adjective,2399,装飾的な,,
8127,orphan,noun,2080,孤児,,
8128,ostrich,noun,1787,ダチョウ,,
8129,otter,noun,1788,カワウソ,,
8130,ouch,other,981,痛い,,
8131,ounce,noun,1479,オンス,,
8132,outcome,noun,1788,結果,成果,
8133,outcry,noun,2697,抗議,叫び,
8134,outdoor,adjective,981,戸外の,屋外の,
8135,outer,adjective,1224,外側の,外部の,
8136,outgoing,adjective,1789,外向的な,社交的な,
8137,outing,noun,1789,遠足,外出,
8138,outlay,noun,2698,支出,経費,
8139,outnumber,verb,2698,数で上回る,,
8140,outright,adverb,2699,まったく,率直に,
8141,outset,noun,2399,最初,開始,
8142,outward,adjective,1790,外側の,外へ向かう,
8143,oval,adjective,1480,楕円形の,,
8144,oven,noun,982,オーブン,かまど,
8145,overall,adjective,1480,全体的な,総合的な,
8146,overcoat,noun,1481,オーバーコート,外套,
8147,overhead,adverb,1482,頭上に,上方に,
8148,overhear,verb,1790,立ち聞きする,偶然聞く,
8149,overlap,verb,2081,重なる,重複する,
8150,overnight,adverb,1224,一晩中,夜通し,
8151,overseas,adverb,1225,海外へ,海外で,
8152,overtake,verb,1791,追い越す,追いつく,
8153,overtime,noun,1482,残業,超過勤務,
8154,overwhelming,adjective,2081,圧倒的な,,
8155,owe,verb,982,借りている,恩がある,
8156,owing,adjective,1791,支払うべき,原因で,
8157,owl,noun,1225,フクロウ,,
8158,ox,noun,1483,雄牛,,
8159,oxide,noun,2400,酸化物,,
8160,oxygen,noun,1483,酸素,,
8161,oyster,noun,1484,牡蠣,カキ,
8162,ozone,noun,2082,オゾン,,
8163,pacific,adjective,2082,平和な,太平洋の,
8164,packaging,noun,1792,包装,パッケージング,
8165,packet,noun,1226,小包,パケット,
8166,paddy,noun,1793,水田,田んぼ,
8167,pagan,noun,2699,異教徒,,
8168,painkiller,noun,1793,鎮痛剤,,
8169,painless,adjective,2083,痛みのない,無痛の,
8170,painstaking,adjective,2932,骨の折れる,入念な,
8171,pajamas,noun,983,パジャマ,,
8172,pal,noun,1226,仲間,友達,
8173,pale,adjective,983,青白い,薄い,
8174,palm,noun,984,手のひら,ヤシの木,
8175,panda,noun,984,パンダ,,
8176,pane,noun,1794,窓ガラス,,
8177,pang,noun,2400,激痛,苦痛,
8178,papal,adjective,2932,ローマ法王の,,
8179,paperback,noun,1484,ペーパーバック,文庫本,
8180,paperwork,noun,1794,事務処理,書類仕事,
8181,parachute,noun,1795,パラシュート,,
8182,paradise,noun,1485,楽園,パラダイス,
8183,paradoxical,adjective,2933,逆説的な,,
8184,paralyze,verb,2700,麻痺させる,機能を停止させる,
8185,parenthesis,noun,2401,かっこ,,
8186,parking,noun,985,駐車,パーキング,
8187,parrot,noun,1227,オウム,,
8188,parsley,noun,1485,パセリ,,
8189,partial,adjective,2083,部分的な,不公平な,
8190,participation,noun,1795,参加,,
8191,particle,noun,1796,粒子,小片,
8192,parttime,adjective,1227,パートタイムの,アルバイトの,
8193,passerby,noun,1796,通行人,,
8194,pasture,noun,1797,牧草地,放牧地,
8195,patriot,noun,2401,愛国者,,
8196,patriotic,adjective,2402,愛国的な,,
8197,patrol,verb,1797,パトロールする,巡回する,
8198,pattern,noun,985,パターン,模様,型
8199,pavilion,noun,2084,パビリオン,仮設建物,
8200,paw,noun,1228,足,前足,
8201,pawn,noun,2402,ポーン,質,
8202,payable,adjective,2403,支払うべき,,
8203,payment,noun,1229,支払い,払込,
8204,payoff,noun,2404,報い,支払い,
8205,pea,noun,788,エンドウ豆,,
8206,peaceful,adjective,986,平和な,穏やかな,
8207,peach,noun,789,桃,ピーチ,
8208,peacock,noun,1798,クジャク,,
8209,peak,noun,1229,頂上,ピーク,
8210,peanut,noun,986,ピーナッツ,落花生,
8211,pear,noun,789,梨,,
8212,peasant,noun,1799,小作農,農民,
8213,pebble,noun,1799,小石,,
8214,peck,verb,1800,つつく,,
8215,pedal,noun,1486,ペダル,,
8216,peel,verb,987,皮をむく,はがれる,
8217,peg,noun,1800,くぎ,フック,
8218,pelican,noun,1801,ペリカン,,
8219,pence,noun,1486,ペンス,ペニーの複数形,
8220,pendulum,noun,2404,振り子,,
8221,penguin,noun,988,ペンギン,,
8222,pensioner,noun,2102,年金受給者,,
8223,perch,verb,2103,止まる,,
8224,perennial,adjective,2933,多年生の,永続的な,
8225,perfection,noun,1801,完璧,完全,
8226,perfectly,adverb,1230,完全に,完璧に,
8227,performer,noun,1487,出演者,パフォーマー,
8228,perfume,noun,1230,香水,パフューム,
8229,peril,noun,2700,危険,危機,
8230,perish,verb,2701,滅びる,死ぬ,
8231,perjury,noun,3174,偽証,,
8232,permanence,noun,2702,永続,不変,
8233,perpendicular,adjective,2702,垂直の,,
8234,persecution,noun,2934,迫害,,
8235,personage,noun,2934,名士,著名人,
8236,personally,adverb,1231,個人的に,自ら,
8237,persuade,verb,1488,説得する,納得させる,
8238,persuasion,noun,2104,説得,信念,
8239,pertain,verb,2935,関係する,属する,
8240,pest,noun,1802,害虫,厄介者,
8241,pester,verb,2405,悩ます,しつこくせがむ,
8242,petal,noun,1488,花びら,,
8243,petrol,noun,1231,ガソリン,,
8244,petroleum,noun,2105,石油,,
8245,phenomena,noun,2405,現象（複数）,,
8246,philosophical,adjective,2406,哲学的な,,
8247,photocopy,noun,1489,コピー,,
8248,photography,noun,1489,写真撮影,写真術,
8249,physicist,noun,2105,物理学者,,
8250,physics,noun,1232,物理学,,
8251,pianist,noun,1490,ピアニスト,,
8252,pickup,noun,1490,ピックアップ,拾うこと,
8253,picnic,noun,988,ピクニック,,
8254,pictorial,adjective,2703,絵の,絵入りの,
8255,pie,noun,790,パイ,,
8256,piety,noun,2936,信心,敬虔,
8257,pigeon,noun,1232,ハト,,
8258,pilgrim,noun,2406,巡礼者,,
8259,pillar,noun,1802,柱,,
8260,pine,noun,1233,松,パイン,
8261,pineapple,noun,989,パイナップル,,
8262,pious,adjective,2936,敬虔な,信心深い,
8263,pipeline,noun,2106,パイプライン,送油管,
8264,pirate,noun,1491,海賊,,
8265,pistol,noun,1491,ピストル,,
8266,piston,noun,2106,ピストン,,
8267,pitcher,noun,1492,ピッチャー,水差し,
8268,pitfall,noun,2937,落とし穴,危険,
8269,pivot,noun,2703,軸,要点,
8270,pixel,noun,1492,ピクセル,画素,
8271,placard,noun,2704,プラカード,掲示,
8272,plaid,noun,2107,格子柄,,
8273,plaintiff,noun,2937,原告,,
8274,plank,noun,1803,厚板,,
8275,planner,noun,1803,計画者,プランナー,
8276,plantation,noun,2107,農園,プランテーション,
8277,plaster,noun,1804,石こう,しっくい,
8278,plateau,noun,2407,高原,台地,プラトー
8279,platinum,noun,2108,プラチナ,白金,
8280,platter,noun,1804,大皿,,
8281,plausible,adjective,2938,もっともらしい,説得力のある,
8282,playful,adjective,1805,陽気な,遊び好きな,
8283,playground,noun,989,遊び場,運動場,
8284,playwright,noun,2407,劇作家,,
8285,plead,verb,2108,嘆願する,弁護する,
8286,pleading,noun,2704,弁論,懇願,
8287,pliers,noun,1806,ペンチ,やっとこ,
8288,plough,noun,1806,すき,,
8289,plum,noun,990,スモモ,プラム,
8290,plumber,noun,1807,配管工,,
8291,plume,noun,2408,羽毛,羽飾り,
8292,plump,adjective,1807,ふっくらした,丸々とした,
8293,plunder,verb,2705,略奪する,,
8294,plural,adjective,1808,複数の,,
8295,plus,preposition,990,プラス,加えて,
8296,plywood,noun,1808,合板,,
8297,pneumonia,noun,2408,肺炎,,
8298,podcast,noun,1233,ポッドキャスト,,
8299,podium,noun,2109,演壇,,
8300,poetic,adjective,1809,詩的な,,
8301,poetry,noun,1234,詩,,
8302,poignant,adjective,3175,痛切な,感動的な,
8303,pole,noun,991,棒,極,ポール
8304,policeman,noun,790,警察官,,
8305,pollen,noun,2109,花粉,,
8306,polling,noun,2110,投票,世論調査,
8307,pollutant,noun,2705,汚染物質,,
8308,polo,noun,1809,ポロ,,
8309,polymer,noun,2938,ポリマー,重合体,
8310,pomp,noun,3176,華麗さ,壮観,
8311,pony,noun,991,ポニー,小型の馬,
8312,popcorn,noun,992,ポップコーン,,
8313,pope,noun,1810,ローマ法王,,
8314,poplar,noun,2110,ポプラ,,
8315,poppy,noun,1810,ケシ,,
8316,popularize,verb,2409,普及させる,一般化する,
8317,popularity,noun,1493,人気,評判,
8318,populate,verb,2410,住む,居住する,
8319,populous,adjective,2706,人口の多い,,
8320,porcelain,noun,2410,磁器,,
8321,pore,noun,2111,毛穴,細孔,
8322,pork,noun,791,豚肉,,
8323,porridge,noun,1493,お粥,ポリッジ,
8324,portable,adjective,1811,持ち運びできる,ポータブルの,
8325,porter,noun,1812,ポーター,運搬人,
8326,portfolio,noun,2411,ポートフォリオ,作品集,
8327,portrait,noun,1494,肖像画,ポートレート,
8328,pose,verb,1495,ポーズをとる,提起する,
8329,positional,adjective,2411,位置の,,
8330,positively,adverb,1812,積極的に,確実に,
8331,postal,adjective,1495,郵便の,,
8332,postcard,noun,992,葉書,ポストカード,
8333,poster,noun,993,ポスター,,
8334,postman,noun,994,郵便配達人,,
